"uri"	"language"	"interactivity_type"	"interactivity_level"	"learning_resource_type"	"title"	"description"	"age_range"
"http://vishub.org/excursions/1270"	"en"	"null"	"null"	"[narrative text, table]"	"Earth Layers Flashcard - Aldo"	"Slides presentation about Earth Layers Flashcard. This is a flashcard about the layers of the earth."	">18"
"http://vishub.org/excursions/1326"	"en"	"null"	"null"	"[narrative text, table]"	"Cómo armar una presentación en Power Point - Ali"	"Slides presentation about Cómo armar una presentación en Power Point. "	">18"
"http://vishub.org/excursions/951"	"en"	"null"	"null"	"[narrative text, table]"	"ViSH: Virtual Science Hub  - Lidia Ristea"	"Slides presentation about ViSH: Virtual Science Hub . Create and share virtual excursions "	">18"
"http://vishub.org/excursions/1587"	"en"	"null"	"null"	"[narrative text, table]"	"Habilidades científicas en Xplore Health - Jose Viñas"	"Slides presentation about Habilidades científicas en Xplore Health. Reflexíón sobre las habilidades científicas requeridas en el nuevo currículum."	">18"
"http://vishub.org/excursions/622"	"en"	"null"	"null"	"[narrative text, table]"	"Módulo 7 de HTML5MOOC - Enrique"	"Slides presentation about Módulo 7 de HTML5MOOC. Herramienta para probar código javascript con los ejemplos del módulo 7 del curso MOOC de HTML5"	">18"
"http://vishub.org/excursions/430"	"en"	"null"	"null"	"[narrative text, table]"	"1 The electronic dice: The history of the dice - Luis Vaquerizo"	"Slides presentation about 1 The electronic dice: The history of the dice. The electronic dice is an ingenious-science activity."	">18"
"http://vishub.org/excursions/674"	"en"	"null"	"null"	"[narrative text, table]"	"Field work with the map, the compass and the GPS  - Carolina Lopes e Inês Beato"	"Slides presentation about Field work with the map, the compass and the GPS . Students of 9th degree of the School Cidade de Castelo Branco went to the city center to make a research about the economic functions in that part of the city. They used the map, the compass and the GPS."	">18"
"http://vishub.org/excursions/1542"	"en"	"null"	"null"	"[narrative text, table]"	"Usabilidad web - Sergio Álvarez García"	"Slides presentation about Usabilidad web. Concepto, principios básicos y evaluaciòn de la Usabilidad"	">18"
"http://vishub.org/excursions/1875"	"en"	"null"	"null"	"[narrative text, table]"	"Resistance and Resistivity measurements - ViSH"	"Slides presentation about Resistance and Resistivity measurements. The resistance of an electrical conductor depends on several factors. Its 
physical shape is one factor. The type of conductor material is another, as 
might be expected. That is, two conductors with the same physical shape, but 
of different materials, have different resistances. This important material 
characteristic of resistance is expressed in terms of a quantity called 
resistivity.

The ILS shows you how you can do resistance and resitivity measurements in 
the lab and you will understad how would change the resistance of a wire 
conductor If the length were to double or the Area were to double.

"	">18"
"http://vishub.org/excursions/2053"	"en"	"null"	"null"	"[narrative text, table]"	"POSTALES NAVIDEÑAS - ABLITAS - 5A - Laberinto Delas Palabras"	"Slides presentation about POSTALES NAVIDEÑAS - ABLITAS - 5A. POSTALES NAVIDEÑAS DEL ALUMNADO DE 5º A DEL CP SAN BABIL DE ABLITAS, NAVARRA, ESPAÑA."	">18"
"http://vishub.org/excursions/138"	"en"	"null"	"null"	"[narrative text, table]"	"afadad - xjma86"	"Slides presentation about afadad. afsdfasdfa"	">18"
"http://vishub.org/excursions/811"	"en"	"null"	"null"	"[narrative text, table]"	"21 Marta - 2013 - I measure the height - Luis Vaquerizo"	"Slides presentation about 21 Marta - 2013 - I measure the height. Students measure the height using different Alternatives for Innovative Math Study."	">18"
"http://vishub.org/excursions/1231"	"en"	"null"	"null"	"[narrative text, table]"	"2014 We make a structure - Luis Vaquerizo"	"Slides presentation about 2014 We make a structure. Students make a paper structure"	">18"
"http://vishub.org/excursions/1734"	"en"	"null"	"null"	"[narrative text, table]"	"gravità - Francesco Garino"	"Slides presentation about gravità. "	">18"
"http://vishub.org/excursions/2077"	"en"	"null"	"null"	"[narrative text, table]"	"Experiencia de Usuario (UX) - ViSH"	"Slides presentation about Experiencia de Usuario (UX). Más allá de la usabilidad o accesibilidad, la experiencia de usuario (UX) es la forma en la que los usuarios de nuestras aplicaciones están acostumbrados a usarlas. Daremos una introducción a la UX, sus diferencias y ventajas con la usabilidad como tal y ejemplos de buenas prácticas para nuestras aplicaciones. 
Fuente: http://es.slideshare.net/um_mncs/experiencia-de-usuario-ux 
Autor: Eduardo Jara Rey
"	">18"
"http://vishub.org/excursions/1806"	"en"	"null"	"null"	"[narrative text, table]"	"Euglena: A Remote Online Microbiology Lab - ViSH"	"Slides presentation about Euglena: A Remote Online Microbiology Lab. Welcome! This is a lab inquiry space for the Euglena laboratory. This 
learning space was designed primarily for 12-14 year old students.

In this remote lab, students can test the effects of light on the 
photosynthetic single-celled organism /Euglena gracilis/. The lab is located 
at Stanford University and houses a real /E. gracilis /population inside a 
microfluidic chamber that is placed under the microscope. On each side of the 
microfluidic chamber is an LED light; the brightness of these lights can be 
controlled with a virtual ""joystick"" and hence the response (or lack of 
response) of the /E. gracilis/ to light can be tested.

Please note: we are still in the beta phase for the lab, so it may be down at 
some times.

 

"	">18"
"http://vishub.org/excursions/1084"	"en"	"null"	"null"	"[narrative text, table]"	"My presentation about InGenious - Lidia Ristea"	"Slides presentation about My presentation about InGenious. Through this project I have implemented various practices that have led to the increasing links between science education and careers."	">18"
"http://vishub.org/excursions/2044"	"en"	"null"	"null"	"[narrative text, table]"	"POSTALES DE NAVIDAD - ABLITAS 6º A - Laberinto Delas Palabras"	"Slides presentation about POSTALES DE NAVIDAD - ABLITAS 6º A. Postales navideñas para el proyecto eTwinning ""El laberinto de las palabras""."	">18"
"http://vishub.org/excursions/1312"	"en"	"null"	"null"	"[narrative text, table]"	"2012 The electronic dice.  Alvaro - Lara - Luis Vaquerizo"	"Slides presentation about 2012 The electronic dice.  Alvaro - Lara. "	">18"
"http://vishub.org/excursions/1521"	"en"	"null"	"null"	"[narrative text, table]"	"Diseño centrado en Experiencia de Usuario - Sergio Álvarez García"	"Slides presentation about Diseño centrado en Experiencia de Usuario. Concepto de experiencia de usuario y de su influencia en la web: Arquitectura de la Información; Usabilidad; Accesibilidad; Estandarización"	">18"
"http://vishub.org/excursions/387"	"en"	"null"	"null"	"[narrative text, table]"	"Half-wave rectifier - Zuzana"	"Slides presentation about Half-wave rectifier. "	">18"
"http://vishub.org/excursions/638"	"en"	"null"	"null"	"[narrative text, table]"	"Black holes - Enrique"	"Slides presentation about Black holes. Excursion with a hands on activity to understand black holes. With resources of ASTRO EDU"	">18"
"http://vishub.org/excursions/1260"	"en"	"null"	"null"	"[narrative text, table]"	"El jardinero fiel - Grupo investigación IES David Buján"	"Slides presentation about El jardinero fiel. "	">18"
"http://vishub.org/excursions/2007"	"en"	"null"	"null"	"[narrative text, table]"	"¿Electricidad o electrónica? - Beatriz Padín"	"Slides presentation about ¿Electricidad o electrónica?. Diferencias entre la electrónica y la electricidad"	">18"
"http://vishub.org/excursions/118"	"en"	"null"	"null"	"[narrative text, table]"	"Test - Arnaud"	"Slides presentation about Test. test"	">18"
"http://vishub.org/excursions/402"	"en"	"null"	"null"	"[narrative text, table]"	"Zloženie PC - Bookosh"	"Slides presentation about Zloženie PC. "	">18"
"http://vishub.org/excursions/736"	"en"	"null"	"null"	"[narrative text, table]"	"Slideshare: creación de revistas digitales - celes arteta"	"Slides presentation about Slideshare: creación de revistas digitales. Esta excursión tiene como objetivo proporcionar información y recursos para el aprendizaje de la herramienta web 2.0 Slideshare."	">18"
"http://vishub.org/excursions/890"	"en"	"null"	"null"	"[narrative text, table]"	"Banksy, the british graffiti artist (English Listening) - Aldo"	"Slides presentation about Banksy, the british graffiti artist (English Listening). An english podcast about Banksy, the british graffiti artist, to practice english listening. Include quizzes.
Content provided by http://www.listen-to-english.com ."	">18"
"http://vishub.org/excursions/1861"	"en"	"null"	"null"	"[narrative text, table]"	"Palankak - ViSH"	"Slides presentation about Palankak. ""Emaidazue euste puntu bat eta mundua mugituko nuke"" Arkimedes esandaUnitate 
honetan PALANKEI buruz ikasiko dugu.Unitate honetan palankak ulertuko ditugu 
eta hauetaz ikasiko dugu.

"	">18"
"http://vishub.org/excursions/1912"	"en"	"null"	"null"	"[narrative text, table]"	"Υδροβιότοποι - ViSH"	"Slides presentation about Υδροβιότοποι. /From that heaven of leaves, of cool / earth and nothing to fear. How far. / 
 How lush your bed. How heavy your / prey. Day arrives. You gorge, sleep, / 
wade the stream. Night kneels at your / feet like a gypsy glistening with 
jewels. / You raise your head and the great / mouth yawns. You swallow the 
light./

/(από/ /το//ποίημα//  “Water, Shade”//της// Tracy K 
Smith) /

(/shortlink: http://wp.me/p3oRiZ-fo/)

"	">18"
"http://vishub.org/excursions/924"	"en"	"null"	"null"	"[narrative text, table]"	"Amatista - 2º ESO IES David Buján"	"Slides presentation about Amatista. "	">18"
"http://vishub.org/excursions/1614"	"en"	"null"	"null"	"[narrative text, table]"	"Prueba_Taller - Natalia Orenes"	"Slides presentation about Prueba_Taller. sjsdhjsdhsjdh"	">18"
"http://vishub.org/excursions/1957"	"en"	"null"	"null"	"[narrative text, table]"	"Modelo- Presentación - Jose Viñas"	"Slides presentation about Modelo- Presentación. Resumen de la investigación realizada"	">18"
"http://vishub.org/excursions/2119"	"en"	"null"	"null"	"[narrative text, table]"	"El laberinto de Papá Noël - Laberinto Delas Palabras"	"Slides presentation about El laberinto de Papá Noël. Juego creado para la videoconferencia del 18 de diciembre de 2015 entre los alumnos de ablitas y los del Colegio Voltaire. "	">18"
"http://vishub.org/excursions/1855"	"en"	"null"	"null"	"[narrative text, table]"	"Newton's Laws. Balloon Cars - ViSH"	"Slides presentation about Newton's Laws. Balloon Cars. In this activity, students works with a balloon powered car to better 
understand the science ideas of mass and force and explain what causes the 
balloon car to start moving, using ideas of action and reaction forces. At 
the end of the activity students should be able to design and build their 
balloon powered car, use ideas of mass and forces such as thrust, air 
resistamce, wheel friction, to describe what might help their car travel 
further.

 

"	">18"
"http://vishub.org/excursions/1363"	"en"	"null"	"null"	"[narrative text, table]"	"Tangencias por Potencias - Cristina García Eguaras"	"Slides presentation about Tangencias por Potencias. Resolución de tangencias por potencias "	">18"
"http://vishub.org/excursions/1827"	"en"	"null"	"null"	"[narrative text, table]"	"How a rainbow can be arise? - ViSH"	"Slides presentation about How a rainbow can be arise?. This ILS has been designed for students  to investigate and answer questions 
about the formation, the shape, the observation time of a rainbow and the 
observer's appropriate position. Through selected virtual labs they 
understand the interaction of sunlight with small water drops in the 
atmosphere.

"	">18"
"http://vishub.org/excursions/1376"	"en"	"null"	"null"	"[narrative text, table]"	"Hariztaketa tornuan - Mikel Gorraiz"	"Slides presentation about Hariztaketa tornuan. Tornuan hariztaketa egiteko erak asko dira, garrantzitsuenak ikusteko aukera izango dugu."	">18"
"http://vishub.org/excursions/2010"	"en"	"null"	"null"	"[narrative text, table]"	"Vokis Colegio Voltaire - Laberinto Delas Palabras"	"Slides presentation about Vokis Colegio Voltaire. Proyecto eTwinning El laberinto de las palabras
Actividad : presentaciones"	">18"
